X,Y,OBJECTID,Concelho,ConfirmadosAcumulado,Recuperados,Obitos,Data,Dicofre
-7.01694297199998,41.1725814810001,41386,TORRE DE MONCORVO,23,0,0,2020/07/11 11:00:00,0409
-8.55044329,39.505887622,41387,TORRES NOVAS,27,0,0,2020/07/11 11:00:00,1419
-9.26065643799996,39.1049467450001,41388,TORRES VEDRAS,94,0,0,2020/07/11 11:00:00,1113
-7.33477547599995,40.7914059880001,41389,TRANCOSO,20,0,0,2020/07/11 11:00:00,0913
-8.56724672,41.3111358020001,41390,TROFA,149,0,0,2020/07/11 11:00:00,1318
-8.68962428099996,40.51561457,41391,VAGOS,36,0,0,2020/07/11 11:00:00,0118
-8.33595427699993,40.833481572,41392,VALE DE CAMBRA,155,0,0,2020/07/11 11:00:00,0119
-8.60635103699997,41.9983694590001,41393,VALENÇA,15,0,0,2020/07/11 11:00:00,1608
-8.49428629699997,41.2064478550001,41394,VALONGO,764,0,0,2020/07/11 11:00:00,1315
-7.34124394699995,41.6118824370001,41395,VALPAÇOS,6,0,0,2020/07/11 11:00:00,1712
-28.1511754369999,38.683382296,41396,VELAS,5,0,0,2020/07/11 11:00:00,4502
-8.51475817299996,38.6551898220001,41397,VENDAS NOVAS,9,0,0,2020/07/11 11:00:00,0712
-8.12283889599996,38.384790723,41398,VIANA DO ALENTEJO,3,0,0,2020/07/11 11:00:00,0713
-8.75949017599993,41.717139123,41399,VIANA DO CASTELO,196,0,0,2020/07/11 11:00:00,1609
-8.10401599099993,41.6314020520001,41400,VIEIRA DO MINHO,44,0,0,2020/07/11 11:00:00,0311
-27.155321691,38.746868883,41401,VILA DA PRAIA DA VITÓRIA,7,0,0,2020/07/11 11:00:00,4302
-8.88359983099997,37.0863831820001,41402,VILA DO BISPO,4,0,0,2020/07/11 11:00:00,0815
-8.68331163499994,41.3377724960001,41403,VILA DO CONDE,302,0,0,2020/07/11 11:00:00,1316
-7.15961069899993,41.3217829600001,41404,VILA FLOR,5,0,0,2020/07/11 11:00:00,0410
-8.98450526699997,38.922122685,41405,VILA FRANCA DE XIRA,808,0,0,2020/07/11 11:00:00,1114
-8.40048461799995,39.4817937550001,41406,VILA NOVA DA BARQUINHA,3,0,0,2020/07/11 11:00:00,1420
-8.70672637899997,41.9174110220001,41407,VILA NOVA DE CERVEIRA,9,0,0,2020/07/11 11:00:00,1610
-8.50350018299997,41.4086407670001,41408,VILA NOVA DE FAMALICÃO,407,0,0,2020/07/11 11:00:00,0312
-7.1700754299999,41.0526205310001,41409,VILA NOVA DE FOZ CÔA,72,0,0,2020/07/11 11:00:00,0914
-8.58046458899997,41.0746034160001,41410,VILA NOVA DE GAIA,1678,0,0,2020/07/11 11:00:00,1317
-8.25012736,40.2168529250001,41411,VILA NOVA DE POIARES,11,0,0,2020/07/11 11:00:00,0617
-7.62341024299997,41.5111382420001,41412,VILA POUCA DE AGUIAR,8,0,0,2020/07/11 11:00:00,1713
-7.73870894099997,41.311627597,41413,VILA REAL,162,0,0,2020/07/11 11:00:00,1714
-7.51867063499998,37.194264316,41414,VILA REAL DE SANTO ANTÓNIO,17,0,0,2020/07/11 11:00:00,0816
-8.44355235499995,41.680809723,41415,VILA VERDE,237,0,0,2020/07/11 11:00:00,0313
-6.53065797499994,41.5707676500001,41416,VIMIOSO,12,0,0,2020/07/11 11:00:00,0411
-7.04862618099997,41.8327764570001,41417,VINHAIS,31,0,0,2020/07/11 11:00:00,0412
-7.90554440599993,40.6881545730001,41418,VISEU,106,0,0,2020/07/11 11:00:00,1823
-8.29574398899996,41.3732108730001,41419,VIZELA,151,0,0,2020/07/11 11:00:00,0314
-8.13927914499993,40.6748772170001,41420,VOUZELA,8,0,0,2020/07/11 11:00:00,1824
-8.15786551,39.426537109,41421,ABRANTES,29,0,0,2020/07/12 11:00:00,1401
-8.39540551699997,40.5858772550001,41422,ÁGUEDA,93,0,0,2020/07/12 11:00:00,0101
-8.49532314299995,40.7002437370001,41423,ALBERGARIA-A-VELHA,95,0,0,2020/07/12 11:00:00,0102
-8.23261884499993,37.1337850570001,41424,ALBUFEIRA,125,0,0,2020/07/12 11:00:00,0801
-8.48117340799996,38.369755927,41425,ALCÁCER DO SAL,11,0,0,2020/07/12 11:00:00,1501
-8.68940854499994,39.472535807,41426,ALCANENA,16,0,0,2020/07/12 11:00:00,1402
-8.99041378399994,39.552672068,41427,ALCOBAÇA,106,0,0,2020/07/12 11:00:00,1001
-8.91614976199997,38.7352302,41428,ALCOCHETE,28,0,0,2020/07/12 11:00:00,1502
-9.03877699299994,39.0982177920001,41429,ALENQUER,159,0,0,2020/07/12 11:00:00,1101
-6.95122311299997,41.3499578510001,41430,ALFÂNDEGA DA FÉ,5,0,0,2020/07/12 11:00:00,0401
-7.4861754099999,41.3039180490001,41431,ALIJÓ,5,0,0,2020/07/12 11:00:00,1701
-8.18826988199993,37.887951061,41432,ALJUSTREL,3,0,0,2020/07/12 11:00:00,0201
-9.19307693899998,38.6351475800001,41433,ALMADA,624,0,0,2020/07/12 11:00:00,1503
-6.91390771499994,40.623231054,41434,ALMEIDA,6,0,0,2020/07/12 11:00:00,0902
-8.57971310399995,39.1589294070001,41435,ALMEIRIM,33,0,0,2020/07/12 11:00:00,1403
-8.08431156699993,37.4751195010001,41436,ALMODÔVAR,7,0,0,2020/07/12 11:00:00,0202
-8.57072527399993,39.2410678210001,41437,ALPIARÇA,13,0,0,2020/07/12 11:00:00,1404
-8.39598386499995,39.8191333400001,41438,ALVAIÁZERE,25,0,0,2020/07/12 11:00:00,1002
-9.22940074499996,38.759739531,41439,AMADORA,1780,0,0,2020/07/12 11:00:00,1115
-8.04192128499994,41.272478388,41440,AMARANTE,102,0,0,2020/07/12 11:00:00,1301
-8.34491249,41.6517003170001,41441,AMARES,83,0,0,2020/07/12 11:00:00,0301
-8.44285044899993,40.452565801,41442,ANADIA,55,0,0,2020/07/12 11:00:00,0103
-27.2487700519999,38.708168083,41443,ANGRA DO HEROÍSMO,5,0,0,2020/07/12 11:00:00,4301
-8.43889973199998,39.9344801460001,41444,ANSIÃO,9,0,0,2020/07/12 11:00:00,1003
-8.36429993799993,41.9029178700001,41445,ARCOS DE VALDEVEZ,75,0,0,2020/07/12 11:00:00,1601
-7.98485065399996,40.2290300810001,41446,ARGANIL,10,0,0,2020/07/12 11:00:00,0601
-7.67750842,41.095012511,41447,ARMAMAR,3,0,0,2020/07/12 11:00:00,1801
-8.25156474699997,40.928895201,41448,AROUCA,49,0,0,2020/07/12 11:00:00,0104
-9.09411979099997,38.974609022,41449,ARRUDA DOS VINHOS,23,0,0,2020/07/12 11:00:00,1102
-8.62817370799996,40.6416935880001,41450,AVEIRO,365,0,0,2020/07/12 11:00:00,0105
-8.89664346399996,39.1339689480001,41451,AZAMBUJA,112,0,0,2020/07/12 11:00:00,1103
-7.98932548199997,41.1573372070001,41452,BAIÃO,38,0,0,2020/07/12 11:00:00,1302
-8.6236398,41.5368588480001,41453,BARCELOS,309,0,0,2020/07/12 11:00:00,0302
-9.04506042799994,38.6286068260001,41454,BARREIRO,345,0,0,2020/07/12 11:00:00,1504
-8.76559447099993,39.637065143,41455,BATALHA,8,0,0,2020/07/12 11:00:00,1004
-7.85587373899995,37.9625676840001,41456,BEJA,21,0,0,2020/07/12 11:00:00,0205
-8.81125350599996,38.867825483,41457,BENAVENTE,83,0,0,2020/07/12 11:00:00,1405
-9.15771374799994,39.284202801,41458,BOMBARRAL,28,0,0,2020/07/12 11:00:00,1005
-8.42080560799997,41.544601035,41459,BRAGA,1256,0,0,2020/07/12 11:00:00,0303
-6.73521475899997,41.7712239430001,41460,BRAGANÇA,139,0,0,2020/07/12 11:00:00,0402
-7.95386464199993,41.5401255350001,41461,CABECEIRAS DE BASTO,21,0,0,2020/07/12 11:00:00,0304
-9.06755017899997,39.2348251990001,41462,CADAVAL,24,0,0,2020/07/12 11:00:00,1104
-9.08804628599995,39.407609451,41463,CALDAS DA RAINHA,79,0,0,2020/07/12 11:00:00,1006
-17.182340187,32.770294687,41464,CALHETA,4,0,0,2020/07/12 11:00:00,3101
-16.976537107,32.702567147,41465,CÂMARA DE LOBOS,41,0,0,2020/07/12 11:00:00,3102
-8.79074437499997,41.847697639,41466,CAMINHA,19,0,0,2020/07/12 11:00:00,1602
-8.63777573699997,40.3548601790001,41467,CANTANHEDE,75,0,0,2020/07/12 11:00:00,0602
-7.30798157799995,41.227913592,41468,CARRAZEDA DE ANSIÃES,6,0,0,2020/07/12 11:00:00,0403
-7.98796286099997,40.449474658,41469,CARREGAL DO SAL,13,0,0,2020/07/12 11:00:00,1802
-8.78957986099994,39.145729132,41470,CARTAXO,86,0,0,2020/07/12 11:00:00,1406
-9.40095515,38.725011174,41471,CASCAIS,1061,0,0,2020/07/12 11:00:00,1105
-7.50191793599993,39.854942425,41472,CASTELO BRANCO,28,0,0,2020/07/12 11:00:00,0502
-8.30320223499996,41.018316,41473,CASTELO DE PAIVA,24,0,0,2020/07/12 11:00:00,0106
-7.93294567599997,40.9131280870001,41474,CASTRO DAIRE,109,0,0,2020/07/12 11:00:00,1803
-7.51696051399995,37.292643588,41475,CASTRO MARIM,4,0,0,2020/07/12 11:00:00,0804
-7.38502691,40.622260942,41476,CELORICO DA BEIRA,8,0,0,2020/07/12 11:00:00,0903
-8.03967073399997,41.4014378300001,41477,CELORICO DE BASTO,20,0,0,2020/07/12 11:00:00,0305
-8.38037963599993,39.2719878620001,41478,CHAMUSCA,8,0,0,2020/07/12 11:00:00,1407
-7.43699353599993,41.750213698,41479,CHAVES,26,0,0,2020/07/12 11:00:00,1703
-8.10301914,41.0352890890001,41480,CINFÃES,92,0,0,2020/07/12 11:00:00,1804
-8.44628443799996,40.2161326660001,41481,COIMBRA,614,0,0,2020/07/12 11:00:00,0603
-8.4997546499999,40.0987905850001,41482,CONDEIXA-A-NOVA,155,0,0,2020/07/12 11:00:00,0604
-8.44752562799994,38.9403653580001,41483,CORUCHE,51,0,0,2020/07/12 11:00:00,1409
-7.56272050499996,40.256631794,41484,COVILHÃ,9,0,0,2020/07/12 11:00:00,0503
-7.64525874299994,39.3132909060001,41485,CRATO,6,0,0,2020/07/12 11:00:00,1206
-7.91323123,38.192522083,41486,CUBA,4,0,0,2020/07/12 11:00:00,0207
-7.22881381299993,38.9106302910001,41487,ELVAS,11,0,0,2020/07/12 11:00:00,1207
-8.47895351099993,39.464456012,41488,ENTRONCAMENTO,15,0,0,2020/07/12 11:00:00,1410
-8.6261922799999,40.9948388070001,41489,ESPINHO,119,0,0,2020/07/12 11:00:00,0107
-8.75822177699996,41.5471320340001,41490,ESPOSENDE,50,0,0,2020/07/12 11:00:00,0306
-8.57578489,40.7615444320001,41491,ESTARREJA,107,0,0,2020/07/12 11:00:00,0108
-7.87014704799998,38.533389787,41492,ÉVORA,59,0,0,2020/07/12 11:00:00,0705
-8.14838021799994,41.477144079,41493,FAFE,125,0,0,2020/07/12 11:00:00,0307
-7.91831926199995,37.0556576060001,41494,FARO,85,0,0,2020/07/12 11:00:00,0805
-8.20132092499995,41.35056122,41495,FELGUEIRAS,420,0,0,2020/07/12 11:00:00,1303
-8.80870783099994,40.168995481,41496,FIGUEIRA DA FOZ,41,0,0,2020/07/12 11:00:00,0605
-8.28232062699993,39.924920564,41497,FIGUEIRÓ DOS VINHOS,16,0,0,2020/07/12 11:00:00,1008
-7.50028178699995,40.650871518,41498,FORNOS DE ALGODRES,4,0,0,2020/07/12 11:00:00,0905
-6.83276079599995,41.1137245910001,41499,FREIXO DE ESPADA À CINTA,3,0,0,2020/07/12 11:00:00,0404
-16.9162432649999,32.674819959,41500,FUNCHAL,26,0,0,2020/07/12 11:00:00,3103
-7.48237208699993,40.121480961,41501,FUNDÃO,19,0,0,2020/07/12 11:00:00,0504
-8.08940924099994,40.102545934,41502,GÓIS,11,0,0,2020/07/12 11:00:00,0606
-8.51103984399998,39.3818067880001,41503,GOLEGÃ,4,0,0,2020/07/12 11:00:00,1412
-8.48307961599994,41.109544919,41504,GONDOMAR,1093,0,0,2020/07/12 11:00:00,1304
-7.58047916899994,40.501237776,41505,GOUVEIA,23,0,0,2020/07/12 11:00:00,0906
-8.58161407099993,38.185692869,41506,GRÂNDOLA,21,0,0,2020/07/12 11:00:00,1505
-7.24488383099998,40.519773038,41507,GUARDA,28,0,0,2020/07/12 11:00:00,0907
-8.31577560899996,41.460777663,41508,GUIMARÃES,725,0,0,2020/07/12 11:00:00,0308
-28.700329935,38.578158568,41509,HORTA,6,0,0,2020/07/12 11:00:00,4701
-8.70011338499995,40.606175412,41510,ÍLHAVO,169,0,0,2020/07/12 11:00:00,0110
-25.5358674619999,37.745832254,41511,LAGOA,13,0,0,2020/07/12 11:00:00,4201
-8.72792659,37.1518399980001,41512,LAGOS,86,0,0,2020/07/12 11:00:00,0807
-7.82247679299996,41.080859939,41513,LAMEGO,41,0,0,2020/07/12 11:00:00,1805
-8.80243239799995,39.7896675900001,41514,LEIRIA,117,0,0,2020/07/12 11:00:00,1009
-9.15647596,38.737942796,41515,LISBOA,3645,0,0,2020/07/12 11:00:00,1106
-8.04691642699993,37.2252592520001,41516,LOULÉ,79,0,0,2020/07/12 11:00:00,0808
-9.15138004099998,38.8611177380001,41517,LOURES,1910,0,0,2020/07/12 11:00:00,1107
-9.26942519099993,39.2463862320001,41518,LOURINHÃ,18,0,0,2020/07/12 11:00:00,1108
-8.22839677499996,40.1318418720001,41519,LOUSÃ,21,0,0,2020/07/12 11:00:00,0607
-8.27492147199996,41.2853556760001,41520,LOUSADA,347,0,0,2020/07/12 11:00:00,1305
-7.97493940799995,39.6051768040001,41521,MAÇÃO,6,0,0,2020/07/12 11:00:00,1413
-6.90643694599993,41.543467417,41522,MACEDO DE CAVALEIROS,28,0,0,2020/07/12 11:00:00,0405
-28.4628950659999,38.4858643060001,41523,MADALENA,5,0,0,2020/07/12 11:00:00,4602
-9.30864143599996,38.96122088,41524,MAFRA,253,0,0,2020/07/12 11:00:00,1109
-8.60156280499996,41.2447796100001,41525,MAIA,950,0,0,2020/07/12 11:00:00,1306
-7.72042355799994,40.594709433,41526,MANGUALDE,78,0,0,2020/07/12 11:00:00,1806
-7.52050891599993,40.3908480740001,41527,MANTEIGAS,7,0,0,2020/07/12 11:00:00,0908
-8.15808774399994,41.155840271,41528,MARCO DE CANAVESES,112,0,0,2020/07/12 11:00:00,1307
-8.95301348399994,39.7856948040001,41529,MARINHA GRANDE,20,0,0,2020/07/12 11:00:00,1010
-8.67174399199996,41.213012115,41530,MATOSINHOS,1292,0,0,2020/07/12 11:00:00,1308
-8.44091779099995,40.3539005530001,41531,MEALHADA,22,0,0,2020/07/12 11:00:00,0111
-8.21341273199994,42.049693469,41532,MELGAÇO,67,0,0,2020/07/12 11:00:00,1603
-8.75483868,40.4327910710001,41533,MIRA,6,0,0,2020/07/12 11:00:00,0608
-8.32746059499993,40.1047450250001,41534,MIRANDA DO CORVO,17,0,0,2020/07/12 11:00:00,0609
-6.35818414599993,41.510956988,41535,MIRANDA DO DOURO,8,0,0,2020/07/12 11:00:00,0406
-7.18763684099997,41.50872034,41536,MIRANDELA,21,0,0,2020/07/12 11:00:00,0407
-6.67011061199997,41.3335419040001,41537,MOGADOURO,6,0,0,2020/07/12 11:00:00,0408
-7.63822088499995,40.964411897,41538,MOIMENTA DA BEIRA,15,0,0,2020/07/12 11:00:00,1807
-9.00139556199997,38.6529181650001,41539,MOITA,318,0,0,2020/07/12 11:00:00,1506
-8.42657582299995,42.027389086,41540,MONÇÃO,118,0,0,2020/07/12 11:00:00,1604
-8.59146831599998,37.3161836640001,41541,MONCHIQUE,12,0,0,2020/07/12 11:00:00,0809
-7.85129083099997,41.775768897,41542,MONTALEGRE,3,0,0,2020/07/12 11:00:00,1706
-8.29654131199993,38.6487561600001,41543,MONTEMOR-O-NOVO,10,0,0,2020/07/12 11:00:00,0706
-8.65810567499994,40.214682614,41544,MONTEMOR-O-VELHO,30,0,0,2020/07/12 11:00:00,0610
-8.95935435299998,38.6957765380001,41545,MONTIJO,171,0,0,2020/07/12 11:00:00,1507
-8.25316894799994,40.4196285040001,41546,MORTÁGUA,11,0,0,2020/07/12 11:00:00,1808
-7.2874892299999,38.1336721,41547,MOURA,71,0,0,2020/07/12 11:00:00,0210
-7.44078109599997,41.4223181090001,41548,MURÇA,20,0,0,2020/07/12 11:00:00,1707
-8.67395069499997,40.75762775,41549,MURTOSA,20,0,0,2020/07/12 11:00:00,0112
-9.04533571599995,39.594120117,41550,NAZARÉ,6,0,0,2020/07/12 11:00:00,1011
-7.86577393299996,40.5266217240001,41551,NELAS,22,0,0,2020/07/12 11:00:00,1809
-25.2168119749999,37.8234152810001,41552,NORDESTE,32,0,0,2020/07/12 11:00:00,4202
-9.18957152099995,39.363540904,41553,ÓBIDOS,7,0,0,2020/07/12 11:00:00,1012
-8.57687404699993,37.6075696280001,41554,ODEMIRA,15,0,0,2020/07/12 11:00:00,0211
-9.19907097799995,38.7978557340001,41555,ODIVELAS,1183,0,0,2020/07/12 11:00:00,1116
-9.27618968599995,38.7169092550001,41556,OEIRAS,852,0,0,2020/07/12 11:00:00,1110
-7.87089917499998,39.9446734900001,41557,OLEIROS,3,0,0,2020/07/12 11:00:00,0506
-7.81039150899994,37.0619001690001,41558,OLHÃO,23,0,0,2020/07/12 11:00:00,0810
-8.46819361699994,40.842381082,41559,OLIVEIRA DE AZEMÉIS,218,0,0,2020/07/12 11:00:00,0113
-8.23840377499994,40.7039670780001,41560,OLIVEIRA DE FRADES,12,0,0,2020/07/12 11:00:00,1810
-8.55103437,40.515716533,41561,OLIVEIRA DO BAIRRO,53,0,0,2020/07/12 11:00:00,0114
-7.86384149299994,40.3685520010001,41562,OLIVEIRA DO HOSPITAL,28,0,0,2020/07/12 11:00:00,0611
-8.57435847799997,39.69267842,41563,OURÉM,75,0,0,2020/07/12 11:00:00,1421
-8.61985292,40.8765625930001,41564,OVAR,690,0,0,2020/07/12 11:00:00,0115
-8.38011918399997,41.288522384,41565,PAÇOS DE FERREIRA,326,0,0,2020/07/12 11:00:00,1309
-8.80644193299997,38.617843593,41566,PALMELA,69,0,0,2020/07/12 11:00:00,1508
-8.39573265499996,41.1818975210001,41567,PAREDES,358,0,0,2020/07/12 11:00:00,1310
-8.57187435699996,41.9102666640001,41568,PAREDES DE COURA,7,0,0,2020/07/12 11:00:00,1605
-8.18272882499997,39.9351213320001,41569,PEDRÓGÃO GRANDE,4,0,0,2020/07/12 11:00:00,1013
-8.26729767199993,40.2974629240001,41570,PENACOVA,22,0,0,2020/07/12 11:00:00,0613
-8.29353547599993,41.150805522,41571,PENAFIEL,185,0,0,2020/07/12 11:00:00,1311
-7.13680621499998,40.1764854480001,41572,PENAMACOR,5,0,0,2020/07/12 11:00:00,0507
-8.36979259199995,40.0102130920001,41573,PENELA,6,0,0,2020/07/12 11:00:00,0614
-9.31939182099995,39.3389990590001,41574,PENICHE,47,0,0,2020/07/12 11:00:00,1014
-7.72669160199996,41.165210421,41575,PESO DA RÉGUA,66,0,0,2020/07/12 11:00:00,1708
-7.11026381699998,40.742321577,41576,PINHEL,24,0,0,2020/07/12 11:00:00,0910
-8.67772409499997,39.9266197090001,41577,POMBAL,81,0,0,2020/07/12 11:00:00,1015
-25.7288991259999,37.819299679,41578,PONTA DELGADA,11,0,0,2020/07/12 11:00:00,4203
-17.0938665159999,32.72272825,41579,PONTA DO SOL,6,0,0,2020/07/12 11:00:00,3105
-8.31011617599995,41.806712229,41580,PONTE DA BARCA,6,0,0,2020/07/12 11:00:00,1606
-8.58728008,41.757523679,41581,PONTE DE LIMA,33,0,0,2020/07/12 11:00:00,1607
-8.08239650499996,39.1879962610001,41582,PONTE DE SOR,5,0,0,2020/07/12 11:00:00,1213
-7.39943996799997,39.2694277730001,41583,PORTALEGRE,9,0,0,2020/07/12 11:00:00,1214
-7.6967261199999,38.301983039,41584,PORTEL,6,0,0,2020/07/12 11:00:00,0709
-8.58336393499997,37.191398737,41585,PORTIMÃO,83,0,0,2020/07/12 11:00:00,0811
-8.62165234199995,41.161641108,41586,PORTO,1414,0,0,2020/07/12 11:00:00,1312
-8.81714375699994,39.5581283610001,41587,PORTO DE MÓS,18,0,0,2020/07/12 11:00:00,1016
-16.343868533,33.066258706,41588,PORTO SANTO,4,0,0,2020/07/12 11:00:00,3201
-8.25256062799997,41.5882242810001,41589,PÓVOA DE LANHOSO,71,0,0,2020/07/12 11:00:00,0309
-8.71798188,41.419305782,41590,PÓVOA DE VARZIM,172,0,0,2020/07/12 11:00:00,1313
-25.260539819,37.765920351,41591,POVOAÇÃO,9,0,0,2020/07/12 11:00:00,4204
-7.8557267699999,39.7385094140001,41592,PROENÇA-A-NOVA,3,0,0,2020/07/12 11:00:00,0508
-7.59859907399994,38.6256005380001,41593,REDONDO,11,0,0,2020/07/12 11:00:00,0710
-7.47726892,38.396326232,41594,REGUENGOS DE MONSARAZ,132,0,0,2020/07/12 11:00:00,0711
-7.93983940199996,41.0760559890001,41595,RESENDE,65,0,0,2020/07/12 11:00:00,1813
-7.79696951799997,41.508854652,41596,RIBEIRA DE PENA,4,0,0,2020/07/12 11:00:00,1709
-8.90141978099996,39.328874581,41597,RIO MAIOR,28,0,0,2020/07/12 11:00:00,1414
-7.59880991499995,41.2525807310001,41598,SABROSA,7,0,0,2020/07/12 11:00:00,1710
-7.03249957299994,40.373402578,41599,SABUGAL,3,0,0,2020/07/12 11:00:00,0911
-8.68761465599994,39.0466507200001,41600,SALVATERRA DE MAGOS,20,0,0,2020/07/12 11:00:00,1415
-8.11574662099997,40.4005526230001,41601,SANTA COMBA DÃO,9,0,0,2020/07/12 11:00:00,1814
-16.84120753,32.6903325050001,41602,SANTA CRUZ,5,0,0,2020/07/12 11:00:00,3108
-28.0105338829999,39.052242102,41603,SANTA CRUZ DA GRACIOSA,5,0,0,2020/07/12 11:00:00,4401
-8.5108260499999,40.967152583,41604,SANTA MARIA DA FEIRA,518,0,0,2020/07/12 11:00:00,0109
-8.72895002399997,39.3370532070001,41605,SANTARÉM,181,0,0,2020/07/12 11:00:00,1416
-8.5682732399999,37.953377969,41606,SANTIAGO DO CACÉM,25,0,0,2020/07/12 11:00:00,1509
-8.44426729899993,41.3207422450001,41607,SANTO TIRSO,403,0,0,2020/07/12 11:00:00,1314
-7.8786671399999,37.195580976,41608,SÃO BRÁS DE ALPORTEL,5,0,0,2020/07/12 11:00:00,0812
-8.49069668799996,40.8956721870001,41609,SÃO JOÃO DA MADEIRA,80,0,0,2020/07/12 11:00:00,0116
-8.09465289799994,40.8164173550001,41610,SÃO PEDRO DO SUL,13,0,0,2020/07/12 11:00:00,1816
-28.316777848,38.495596011,41611,SÃO ROQUE DO PICO,5,0,0,2020/07/12 11:00:00,4603
-7.67405696,40.770318655,41612,SÁTÃO,10,0,0,2020/07/12 11:00:00,1817
-7.71936877899998,40.3779322240001,41613,SEIA,13,0,0,2020/07/12 11:00:00,0912
-9.10889166699997,38.6048511120001,41614,SEIXAL,643,0,0,2020/07/12 11:00:00,1510
-7.50716996699998,40.909978048,41615,SERNANCELHE,6,0,0,2020/07/12 11:00:00,1818
-7.48958461499996,37.933233366,41616,SERPA,14,0,0,2020/07/12 11:00:00,0213
-8.09883109499998,39.8245699670001,41617,SERTÃ,4,0,0,2020/07/12 11:00:00,0509
-9.11995197699997,38.49498078,41618,SESIMBRA,65,0,0,2020/07/12 11:00:00,1511
-8.88785857699997,38.5162025820001,41619,SETÚBAL,204,0,0,2020/07/12 11:00:00,1512
-8.3517698599999,40.724181748,41620,SEVER DO VOUGA,58,0,0,2020/07/12 11:00:00,0117
-8.34590362799997,37.2704221390001,41621,SILVES,26,0,0,2020/07/12 11:00:00,0813
-8.77812350499994,37.925206825,41622,SINES,8,0,0,2020/07/12 11:00:00,1513
-9.35759928299996,38.8231430590001,41623,SINTRA,2850,0,0,2020/07/12 11:00:00,1111
-9.16084013399995,38.9951921580001,41624,SOBRAL DE MONTE AGRAÇO,20,0,0,2020/07/12 11:00:00,1112
-8.62013186199994,40.0668475,41625,SOURE,26,0,0,2020/07/12 11:00:00,0615
-8.01507739499993,40.334304289,41626,TÁBUA,35,0,0,2020/07/12 11:00:00,0616
-7.56568284899993,41.0942049760001,41627,TABUAÇO,3,0,0,2020/07/12 11:00:00,1819
-7.73235419299994,37.2251364620001,41628,TAVIRA,36,0,0,2020/07/12 11:00:00,0814
-8.19111412399997,41.7390901420001,41629,TERRAS DE BOURO,12,0,0,2020/07/12 11:00:00,0310
-8.38677468699996,39.603141803,41630,TOMAR,16,0,0,2020/07/12 11:00:00,1418
-8.12273667499994,40.5434714740001,41631,TONDELA,14,0,0,2020/07/12 11:00:00,1821
-7.01694297199998,41.1725814810001,41632,TORRE DE MONCORVO,23,0,0,2020/07/12 11:00:00,0409
-8.55044329,39.505887622,41633,TORRES NOVAS,27,0,0,2020/07/12 11:00:00,1419
-9.26065643799996,39.1049467450001,41634,TORRES VEDRAS,94,0,0,2020/07/12 11:00:00,1113
-7.33477547599995,40.7914059880001,41635,TRANCOSO,20,0,0,2020/07/12 11:00:00,0913
-8.56724672,41.3111358020001,41636,TROFA,149,0,0,2020/07/12 11:00:00,1318
-8.68962428099996,40.51561457,41637,VAGOS,36,0,0,2020/07/12 11:00:00,0118
-8.33595427699993,40.833481572,41638,VALE DE CAMBRA,155,0,0,2020/07/12 11:00:00,0119
-8.60635103699997,41.9983694590001,41639,VALENÇA,15,0,0,2020/07/12 11:00:00,1608
-8.49428629699997,41.2064478550001,41640,VALONGO,764,0,0,2020/07/12 11:00:00,1315
-7.34124394699995,41.6118824370001,41641,VALPAÇOS,6,0,0,2020/07/12 11:00:00,1712
-28.1511754369999,38.683382296,41642,VELAS,5,0,0,2020/07/12 11:00:00,4502
-8.51475817299996,38.6551898220001,41643,VENDAS NOVAS,9,0,0,2020/07/12 11:00:00,0712
-8.12283889599996,38.384790723,41644,VIANA DO ALENTEJO,3,0,0,2020/07/12 11:00:00,0713
-8.75949017599993,41.717139123,41645,VIANA DO CASTELO,196,0,0,2020/07/12 11:00:00,1609
-8.10401599099993,41.6314020520001,41646,VIEIRA DO MINHO,44,0,0,2020/07/12 11:00:00,0311
-27.155321691,38.746868883,41647,VILA DA PRAIA DA VITÓRIA,7,0,0,2020/07/12 11:00:00,4302
-8.88359983099997,37.0863831820001,41648,VILA DO BISPO,4,0,0,2020/07/12 11:00:00,0815
-8.68331163499994,41.3377724960001,41649,VILA DO CONDE,302,0,0,2020/07/12 11:00:00,1316
-7.15961069899993,41.3217829600001,41650,VILA FLOR,5,0,0,2020/07/12 11:00:00,0410
-8.98450526699997,38.922122685,41651,VILA FRANCA DE XIRA,808,0,0,2020/07/12 11:00:00,1114
-8.40048461799995,39.4817937550001,41652,VILA NOVA DA BARQUINHA,3,0,0,2020/07/12 11:00:00,1420
-8.70672637899997,41.9174110220001,41653,VILA NOVA DE CERVEIRA,9,0,0,2020/07/12 11:00:00,1610
-8.50350018299997,41.4086407670001,41654,VILA NOVA DE FAMALICÃO,407,0,0,2020/07/12 11:00:00,0312
-7.1700754299999,41.0526205310001,41655,VILA NOVA DE FOZ CÔA,72,0,0,2020/07/12 11:00:00,0914
-8.58046458899997,41.0746034160001,41656,VILA NOVA DE GAIA,1678,0,0,2020/07/12 11:00:00,1317
-8.25012736,40.2168529250001,41657,VILA NOVA DE POIARES,11,0,0,2020/07/12 11:00:00,0617
-7.62341024299997,41.5111382420001,41658,VILA POUCA DE AGUIAR,8,0,0,2020/07/12 11:00:00,1713
